0,0,0,0
0,0,0,0
0,0,0,0
0.0224609,0,0.0224609,0
0.0615234,0,0.0615234,0
0.100586,0.0175781,0.100586,0.0175781
0.158203,0.0566406,0.158203,0.0566406
0.232422,0.0917969,0.220703,0.0917969
0.310547,0.160156,0.274414,0.160156
0.369141,0.233398,0.318359,0.220703
0.445312,0.311523,0.362305,0.275391
0.5,0.371094,0.397461,0.319336
0.535156,0.44043,0.414062,0.358398
0.556641,0.494141,0.426758,0.395508
0.572266,0.530273,0.4375,0.413086
0.59668,0.548828,0.452148,0.419922
0.62793,0.564453,0.466797,0.429688
0.655273,0.583008,0.482422,0.44043
0.685547,0.606445,0.500977,0.453125
0.719727,0.638672,0.520508,0.47168
0.744141,0.65918,0.530273,0.484375
0.776367,0.691406,0.546875,0.501953
0.803711,0.723633,0.55957,0.520508
0.84082,0.756836,0.582031,0.537109
0.868164,0.78418,0.588867,0.549805
0.888672,0.819336,0.59668,0.568359
0.90332,0.850586,0.604492,0.583984
0.916016,0.873047,0.609375,0.591797
0.931641,0.894531,0.618164,0.601562
0.943359,0.911133,0.624023,0.607422
0.958008,0.918945,0.629883,0.612305
0.97168,0.931641,0.635742,0.618164
0.986328,0.945312,0.641602,0.625
1.00391,0.959961,0.648438,0.629883
1.02539,0.972656,0.652344,0.634766
1.04395,0.982422,0.658203,0.639648
1.06152,0.999023,0.663086,0.646484
1.08203,1.0293,0.671875,0.654297
1.10547,1.05078,0.678711,0.660156
1.12109,1.06641,0.682617,0.666016
1.14941,1.09277,0.693359,0.675781
1.17285,1.11426,0.698242,0.680664
1.18945,1.13477,0.706055,0.686523
1.21191,1.16016,0.711914,0.694336
1.22949,1.18066,0.71875,0.702148
1.25586,1.19727,0.723633,0.707031
1.26953,1.21875,0.726562,0.712891
1.28613,1.2373,0.730469,0.719727
1.30469,1.25977,0.737305,0.723633
1.32324,1.27148,0.744141,0.727539
1.33984,1.29102,0.75293,0.732422
1.36328,1.30664,0.758789,0.737305
1.37891,1.32324,0.762695,0.745117
1.39062,1.34766,0.765625,0.75293
1.40625,1.36621,0.767578,0.759766
1.4248,1.38184,0.774414,0.764648
1.43848,1.39062,0.777344,0.765625
1.45996,1.40625,0.783203,0.767578
1.47754,1.4248,0.787109,0.775391
1.50195,1.44434,0.791992,0.779297
1.52148,1.45996,0.795898,0.782227
1.53711,1.48535,0.799805,0.789062
1.55859,1.50488,0.804688,0.791992
1.58301,1.52441,0.808594,0.794922
1.60156,1.53906,0.810547,0.801758
1.6123,1.56445,0.811523,0.806641
1.62891,1.58398,0.818359,0.808594
1.64258,1.59961,0.820312,0.810547
1.66504,1.61523,0.824219,0.814453
1.68848,1.63379,0.829102,0.820312
1.70703,1.64062,0.831055,0.821289
1.72754,1.66211,0.833984,0.825195
1.73926,1.68555,0.834961,0.828125
1.76562,1.71094,0.838867,0.832031
1.7793,1.73047,0.841797,0.834961
1.7998,1.74707,0.845703,0.836914
1.82227,1.77051,0.850586,0.838867
1.8418,1.79102,0.854492,0.84375
1.85742,1.81152,0.858398,0.848633
1.87695,1.82812,0.864258,0.851562
1.90039,1.84766,0.865234,0.857422
1.91406,1.86426,0.869141,0.861328
1.92578,1.87891,0.87207,0.865234
1.94434,1.89746,0.874023,0.866211
1.9668,1.91602,0.878906,0.870117
1.97656,1.93164,0.880859,0.87207
1.99707,1.94238,0.883789,0.873047
2.00684,1.9668,0.885742,0.879883
2.02051,1.98438,0.885742,0.881836
2.0293,1.99902,0.888672,0.884766
2.03516,2.00879,0.889648,0.885742
2.0459,2.01855,0.889648,0.886719
2.06055,2.02832,0.891602,0.888672
2.07715,2.03906,0.891602,0.889648
2.08984,2.04883,0.892578,0.889648
2.10449,2.06348,0.894531,0.891602
2.12988,2.08496,0.897461,0.892578
2.14941,2.0957,0.899414,0.894531
2.16895,2.10742,0.90332,0.894531
2.19238,2.12402,0.90625,0.896484
