0,0,0,0
0,0,0,0
0.000976562,0,0.000976562,0
0.0107422,0,0.0107422,0
0.0224609,0,0.0224609,0
0.0361328,0.0078125,0.0361328,0.0078125
0.0634766,0.0185547,0.0634766,0.0185547
0.171875,0.0302734,0.171875,0.0302734
0.275391,0.0527344,0.273438,0.0527344
0.325195,0.144531,0.323242,0.144531
0.350586,0.25,0.348633,0.248047
0.365234,0.305664,0.363281,0.303711
0.375,0.34375,0.373047,0.341797
0.382812,0.358398,0.379883,0.356445
0.391602,0.370117,0.388672,0.368164
0.40625,0.382812,0.400391,0.379883
0.418945,0.390625,0.408203,0.387695
0.432617,0.40625,0.421875,0.400391
0.441406,0.418945,0.427734,0.408203
0.452148,0.431641,0.4375,0.420898
0.462891,0.441406,0.446289,0.427734
0.46582,0.452148,0.449219,0.436523
0.467773,0.462891,0.451172,0.446289
0.469727,0.46582,0.453125,0.449219
0.469727,0.467773,0.453125,0.451172
0.474609,0.469727,0.455078,0.453125
0.483398,0.469727,0.460938,0.453125
0.495117,0.475586,0.46875,0.456055
0.498047,0.482422,0.47168,0.459961
0.501953,0.496094,0.475586,0.469727
0.510742,0.498047,0.479492,0.47168
0.514648,0.501953,0.483398,0.475586
0.517578,0.509766,0.486328,0.479492
0.520508,0.513672,0.488281,0.482422
0.524414,0.516602,0.490234,0.485352
0.529297,0.520508,0.493164,0.488281
0.53125,0.523438,0.495117,0.490234
0.533203,0.52832,0.49707,0.492188
0.535156,0.53125,0.49707,0.495117
0.542969,0.53418,0.5,0.49707
0.546875,0.535156,0.500977,0.49707
0.549805,0.542969,0.50293,0.5
0.552734,0.546875,0.504883,0.500977
0.55957,0.549805,0.507812,0.50293
0.567383,0.552734,0.513672,0.504883
0.574219,0.55957,0.516602,0.507812
0.578125,0.567383,0.517578,0.513672
0.589844,0.574219,0.522461,0.516602
0.594727,0.578125,0.525391,0.517578
0.599609,0.588867,0.52832,0.521484
0.600586,0.594727,0.52832,0.525391
0.601562,0.599609,0.52832,0.52832
0.602539,0.600586,0.529297,0.52832
0.602539,0.601562,0.529297,0.52832
0.609375,0.602539,0.533203,0.529297
0.613281,0.604492,0.535156,0.529297
0.616211,0.610352,0.537109,0.53418
0.618164,0.613281,0.538086,0.535156
0.623047,0.616211,0.539062,0.537109
0.626953,0.619141,0.540039,0.539062
0.62793,0.623047,0.540039,0.539062
0.633789,0.626953,0.543945,0.540039
0.634766,0.62793,0.544922,0.540039
0.636719,0.633789,0.544922,0.543945
0.636719,0.634766,0.544922,0.544922
0.641602,0.635742,0.546875,0.544922
0.648438,0.636719,0.549805,0.544922
0.652344,0.641602,0.551758,0.546875
0.654297,0.648438,0.552734,0.549805
0.65625,0.652344,0.552734,0.551758
0.657227,0.655273,0.553711,0.552734
0.663086,0.655273,0.555664,0.552734
0.664062,0.657227,0.555664,0.554688
0.666992,0.662109,0.556641,0.555664
0.668945,0.665039,0.556641,0.555664
0.671875,0.666016,0.558594,0.555664
0.672852,0.667969,0.558594,0.555664
0.678711,0.669922,0.563477,0.556641
0.681641,0.670898,0.563477,0.557617
0.688477,0.676758,0.563477,0.5625
0.699219,0.680664,0.566406,0.563477
0.702148,0.6875,0.566406,0.563477
0.708008,0.697266,0.571289,0.566406
0.712891,0.702148,0.572266,0.566406
0.71875,0.708984,0.577148,0.572266
0.740234,0.711914,0.582031,0.572266
0.750977,0.717773,0.585938,0.576172
0.754883,0.739258,0.586914,0.581055
0.754883,0.749023,0.586914,0.583984
0.756836,0.75293,0.588867,0.584961
0.763672,0.75293,0.591797,0.584961
0.765625,0.754883,0.591797,0.585938
0.773438,0.761719,0.59668,0.589844
0.777344,0.763672,0.598633,0.589844
0.77832,0.770508,0.598633,0.59375
0.78125,0.775391,0.598633,0.59668
0.788086,0.776367,0.601562,0.59668
0.791016,0.777344,0.601562,0.59668
0.792969,0.78418,0.602539,0.599609
0.792969,0.788086,0.602539,0.600586
