0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.000976562,0,0.000976562,0
0.00390625,0,0.00390625,0
0.00488281,0,0.00488281,0
0.0117188,0,0.0117188,0
0.0205078,0.00292969,0.0205078,0.00292969
0.0302734,0.00585938,0.0302734,0.00585938
0.0449219,0.0107422,0.0449219,0.0107422
0.0576172,0.0195312,0.0576172,0.0195312
0.0771484,0.0273438,0.0761719,0.0273438
0.0957031,0.0429688,0.09375,0.0429688
0.106445,0.0576172,0.104492,0.0576172
0.113281,0.0761719,0.111328,0.0751953
0.125,0.0976562,0.123047,0.0966797
0.130859,0.108398,0.128906,0.106445
0.135742,0.114258,0.132812,0.112305
0.148438,0.125977,0.143555,0.124023
0.15625,0.131836,0.149414,0.129883
0.169922,0.139648,0.163086,0.135742
0.178711,0.149414,0.168945,0.143555
0.194336,0.161133,0.178711,0.154297
0.206055,0.169922,0.185547,0.163086
0.216797,0.183594,0.191406,0.171875
0.230469,0.197266,0.200195,0.180664
0.236328,0.208008,0.202148,0.186523
0.24707,0.21582,0.208008,0.19043
0.25293,0.226562,0.211914,0.198242
0.263672,0.233398,0.219727,0.201172
0.276367,0.244141,0.227539,0.206055
0.287109,0.249023,0.235352,0.208008
0.297852,0.262695,0.241211,0.219727
0.307617,0.274414,0.24707,0.225586
0.31543,0.289062,0.251953,0.236328
0.323242,0.298828,0.256836,0.242188
0.332031,0.30957,0.261719,0.249023
0.337891,0.314453,0.264648,0.251953
0.342773,0.323242,0.266602,0.256836
0.358398,0.330078,0.273438,0.260742
0.364258,0.337891,0.276367,0.263672
0.370117,0.342773,0.279297,0.267578
0.379883,0.354492,0.286133,0.271484
0.386719,0.361328,0.291016,0.274414
0.395508,0.366211,0.295898,0.277344
0.400391,0.375977,0.296875,0.283203
0.407227,0.385742,0.299805,0.290039
0.416992,0.392578,0.304688,0.294922
0.420898,0.401367,0.306641,0.296875
0.427734,0.408203,0.307617,0.299805
0.433594,0.413086,0.30957,0.301758
0.4375,0.418945,0.311523,0.306641
0.441406,0.422852,0.311523,0.306641
0.442383,0.431641,0.311523,0.30957
0.447266,0.43457,0.31543,0.310547
0.455078,0.4375,0.319336,0.311523
0.461914,0.439453,0.321289,0.311523
0.466797,0.445312,0.325195,0.313477
0.474609,0.457031,0.328125,0.319336
0.481445,0.459961,0.332031,0.321289
0.483398,0.464844,0.332031,0.324219
0.493164,0.470703,0.334961,0.326172
0.499023,0.474609,0.337891,0.328125
0.507812,0.482422,0.34082,0.332031
0.516602,0.488281,0.34375,0.333984
0.522461,0.496094,0.345703,0.336914
0.526367,0.507812,0.34668,0.342773
0.530273,0.513672,0.34668,0.34375
0.540039,0.521484,0.352539,0.345703
0.542969,0.523438,0.353516,0.345703
0.550781,0.530273,0.357422,0.348633
0.556641,0.540039,0.360352,0.352539
0.568359,0.542969,0.363281,0.353516
0.576172,0.550781,0.364258,0.355469
