0,0,0,0
0,0,0,0
0,0,0,0
0.00390625,0,0.00390625,0
0.0146484,0,0.0146484,0
0.0244141,0.00292969,0.0244141,0.00292969
0.0380859,0.0136719,0.0380859,0.0136719
0.0449219,0.0214844,0.0449219,0.0214844
0.0527344,0.0361328,0.0527344,0.0361328
0.0615234,0.0439453,0.0615234,0.0439453
0.0703125,0.0498047,0.0703125,0.0498047
0.0800781,0.0585938,0.0800781,0.0585938
0.0927734,0.0654297,0.0927734,0.0654297
0.0957031,0.0751953,0.0957031,0.0751953
0.101562,0.0888672,0.101562,0.0888672
0.104492,0.0927734,0.104492,0.0927734
0.105469,0.101562,0.105469,0.101562
0.107422,0.104492,0.107422,0.104492
0.109375,0.105469,0.109375,0.105469
0.111328,0.106445,0.111328,0.106445
0.111328,0.108398,0.111328,0.108398
0.111328,0.111328,0.111328,0.111328
0.111328,0.111328,0.111328,0.111328
0.111328,0.111328,0.111328,0.111328
0.111328,0.111328,0.111328,0.111328
0.114258,0.111328,0.114258,0.111328
0.114258,0.111328,0.114258,0.111328
0.114258,0.114258,0.114258,0.114258
0.114258,0.114258,0.114258,0.114258
0.114258,0.114258,0.114258,0.114258
0.114258,0.114258,0.114258,0.114258
0.114258,0.114258,0.114258,0.114258
0.114258,0.114258,0.114258,0.114258
0.125,0.114258,0.12207,0.114258
0.166992,0.114258,0.158203,0.114258
0.197266,0.12207,0.186523,0.119141
0.210938,0.164062,0.200195,0.155273
0.261719,0.197266,0.242188,0.186523
0.319336,0.211914,0.291992,0.201172
0.387695,0.257812,0.34668,0.238281
0.444336,0.320312,0.392578,0.293945
0.505859,0.388672,0.43457,0.34668
0.5625,0.444336,0.473633,0.393555
0.613281,0.509766,0.49707,0.4375
0.662109,0.564453,0.525391,0.475586
0.72168,0.616211,0.557617,0.500977
0.77832,0.663086,0.588867,0.525391
0.826172,0.72168,0.610352,0.556641
0.885742,0.780273,0.635742,0.588867
0.967773,0.829102,0.666992,0.611328
1.06055,0.889648,0.698242,0.636719
1.16113,0.966797,0.738281,0.666992
1.28906,1.06738,0.775391,0.702148
1.45801,1.16895,0.835938,0.740234
1.60352,1.29688,0.863281,0.779297
1.7334,1.4707,0.888672,0.837891
1.8623,1.6123,0.905273,0.865234
1.99902,1.74219,0.917969,0.889648
2.13281,1.87305,0.927734,0.905273
2.25684,2.00684,0.929688,0.916992
2.3457,2.14062,0.932617,0.926758
2.45703,2.2627,0.936523,0.929688
2.56543,2.35254,0.938477,0.933594
2.6709,2.45996,0.942383,0.936523
2.76562,2.57031,0.943359,0.938477
2.87207,2.67285,0.946289,0.942383
2.98828,2.77246,0.950195,0.943359
3.05273,2.87012,0.951172,0.945312
3.06836,2.9834,0.952148,0.949219
3.10352,3.04492,0.954102,0.951172
3.14551,3.06055,0.955078,0.952148
3.17773,3.08105,0.955078,0.952148
3.21973,3.1123,0.955078,0.953125
3.28613,3.15918,0.958008,0.955078
3.33691,3.19629,0.958984,0.955078
3.39062,3.24316,0.959961,0.957031
3.46973,3.29883,0.960938,0.958008
3.54492,3.35254,0.962891,0.959961
3.62891,3.42773,0.962891,0.959961
3.70312,3.50391,0.962891,0.960938
3.80078,3.58789,0.963867,0.962891
3.90332,3.66504,0.963867,0.962891
3.99609,3.75977,0.964844,0.962891
4.07715,3.85449,0.964844,0.963867
4.16895,3.93457,0.964844,0.963867
4.25586,4.02344,0.96582,0.964844
4.32812,4.11426,0.96582,0.964844
4.41113,4.21289,0.966797,0.96582
4.49512,4.29004,0.967773,0.96582
4.58301,4.35547,0.967773,0.96582
4.67285,4.43555,0.967773,0.966797
4.76953,4.53027,0.967773,0.967773
4.87305,4.62988,0.96875,0.967773
4.98633,4.73535,0.96875,0.967773
5.11133,4.83301,0.96875,0.96875
5.22168,4.95996,0.96875,0.96875
5.35059,5.08203,0.96875,0.96875
5.46191,5.19824,0.96875,0.96875
5.57227,5.3457,0.96875,0.96875
5.68262,5.46289,0.96875,0.96875
