0,0,0,0
0,0,0,0
0,0,0,0
0.000976562,0,0.000976562,0
0.015625,0,0.015625,0
0.0488281,0,0.0488281,0
0.0712891,0.00195312,0.0712891,0.00195312
0.0917969,0.0283203,0.0917969,0.0283203
0.132812,0.0566406,0.132812,0.0566406
0.188477,0.0771484,0.183594,0.0771484
0.261719,0.113281,0.224609,0.113281
0.31543,0.176758,0.257812,0.173828
0.414062,0.255859,0.320312,0.220703
0.505859,0.311523,0.353516,0.254883
0.62207,0.416992,0.389648,0.321289
0.719727,0.507812,0.416016,0.353516
0.850586,0.624023,0.448242,0.390625
0.970703,0.725586,0.470703,0.417969
1.12891,0.857422,0.513672,0.449219
1.26953,0.978516,0.544922,0.47168
1.40918,1.1377,0.556641,0.514648
1.55176,1.27441,0.573242,0.545898
1.72266,1.41797,0.59082,0.557617
1.88086,1.56445,0.608398,0.574219
2.04102,1.73535,0.625,0.592773
2.20312,1.89746,0.644531,0.610352
2.41016,2.04883,0.675781,0.626953
2.59277,2.21875,0.694336,0.646484
2.77539,2.42676,0.71875,0.678711
2.95508,2.60352,0.735352,0.693359
3.17969,2.79102,0.755859,0.719727
3.37695,2.96973,0.768555,0.736328
3.57031,3.19434,0.779297,0.753906
3.76367,3.39551,0.789062,0.770508
4,3.58691,0.800781,0.779297
4.20801,3.78223,0.811523,0.790039
4.41504,4.01855,0.823242,0.802734
4.62012,4.22656,0.832031,0.811523
4.8623,4.42871,0.84375,0.824219
5.08008,4.64355,0.849609,0.833984
5.30078,4.88379,0.858398,0.84375
5.51758,5.09961,0.861328,0.850586
5.75879,5.31738,0.870117,0.858398
5.9834,5.54004,0.875977,0.862305
6.2002,5.78125,0.87793,0.870117
6.4375,6.00684,0.889648,0.876953
6.67969,6.22461,0.890625,0.878906
6.9082,6.45703,0.895508,0.889648
7.12793,6.70117,0.895508,0.890625
7.37305,6.93066,0.900391,0.894531
7.61914,7.14648,0.90332,0.896484
7.8457,7.39355,0.907227,0.901367
8.07227,7.63574,0.90918,0.90332
8.31348,7.86426,0.910156,0.907227
8.55176,8.0957,0.912109,0.90918
8.79004,8.33594,0.913086,0.910156
9.01465,8.5752,0.915039,0.912109
9.25879,8.80371,0.916992,0.913086
9.5,9.03613,0.918945,0.916016
9.73828,9.28125,0.920898,0.916992
9.96582,9.52148,0.924805,0.919922
10.2061,9.75781,0.924805,0.921875
10.4541,9.9873,0.925781,0.924805
10.6855,10.2275,0.926758,0.924805
10.917,10.4736,0.926758,0.925781
11.1553,10.707,0.927734,0.926758
11.4014,10.9365,0.928711,0.927734
11.6377,11.1768,0.928711,0.927734
11.8652,11.4229,0.929688,0.928711
12.1152,11.6553,0.929688,0.929688
12.3545,11.8867,0.929688,0.929688
12.5869,12.1377,0.929688,0.929688
12.8184,12.374,0.930664,0.929688
13.0703,12.6084,0.931641,0.929688
13.3105,12.8379,0.932617,0.930664
13.5479,13.0918,0.933594,0.932617
13.7744,13.332,0.933594,0.933594
14.0244,13.5645,0.93457,0.933594
14.2715,13.7959,0.935547,0.933594
14.5059,14.0488,0.935547,0.93457
14.7363,14.2881,0.935547,0.935547
14.9844,14.5254,0.935547,0.935547
15.2246,14.7529,0.935547,0.935547
15.4648,15.0098,0.936523,0.935547
15.6934,15.2432,0.936523,0.935547
15.9414,15.4775,0.936523,0.936523
16.1816,15.7158,0.9375,0.936523
16.418,15.9717,0.9375,0.936523
16.6553,16.2002,0.9375,0.9375
16.9062,16.4365,0.9375,0.9375
17.1367,16.6748,0.9375,0.9375
17.376,16.9268,0.9375,0.9375
17.6152,17.1572,0.9375,0.9375
17.8613,17.3936,0.9375,0.9375
18.0957,17.6309,0.9375,0.9375
18.332,17.876,0.9375,0.9375
18.5645,18.1104,0.9375,0.9375
18.8154,18.3535,0.9375,0.9375
19.0488,18.584,0.9375,0.9375
19.2861,18.8281,0.9375,0.9375
